0.15073906,0.706696223,0.064404481,0.078160236
0.120932042,0.728604418,0.039556212,0.110907327
0.184308776,0.227051446,0.297149115,0.291490663
0.313907972,0.214475041,0.329420856,0.142196132
0.34355014,0.224474117,0.288206908,0.143768835
0.159613185,0.733541519,0.03268839,0.074156907
0.277777333,0.239584486,0.30372605,0.178912131
0.124168772,0.732442389,0.043218758,0.100170081
0.165992655,0.184451718,0.340429256,0.309126371
0.227706654,0.148938838,0.410394159,0.212960349
0.047622904,0.3135744,0.271096412,0.367706283
0.163796816,0.601214715,0.091161961,0.143826509
0.299424918,0.210339883,0.303930961,0.186304238
0.158872005,0.589701953,0.102912611,0.148513432
0.056321821,0.288299759,0.269257758,0.386120662
0.20070195,0.199561178,0.309755674,0.289981198
0.249004459,0.165039104,0.373408023,0.212548415
0.234933259,0.190724042,0.333446118,0.240896581
0.144989625,0.776967099,0.025673677,0.052369598
0.201406161,0.253200664,0.244244004,0.301149172
0.394397756,0.259922311,0.24517489,0.100505043
0.266015462,0.231309581,0.289215352,0.213459604
0.03955843,0.211566932,0.363693568,0.38518107
0.159357816,0.191825682,0.372275569,0.276540933
0.423784566,0.229251621,0.301902032,0.045061781
0.146365382,0.599353307,0.077318352,0.176962959
0.197023504,0.278700463,0.218281938,0.305994096
0.149826825,0.717343259,0.052630311,0.080199605
0.16361538,0.233713812,0.307127174,0.295543634
0.311794958,0.216995904,0.292994964,0.178214174
0.397469957,0.244805438,0.243977324,0.113747282
0.368040984,0.251642719,0.240571844,0.139744453
0.245417628,0.242866687,0.249429371,0.262286313
0.307444665,0.213819973,0.304478112,0.17425725
0.158705152,0.614782974,0.103915623,0.122596251
0.164941832,0.24287991,0.259754716,0.332423542
0.256695441,0.247023197,0.293264102,0.20301726
0.060237768,0.40394792,0.182645943,0.353168369
0.144244737,0.553424688,0.123568944,0.178761632
0.213662181,0.21504392,0.315707691,0.255586208
0.402911153,0.270223323,0.242510196,0.084355328
0.145253837,0.664184039,0.070443552,0.120118572
0.256113917,0.195768407,0.318496348,0.229621328
0.123428632,0.754549046,0.036635804,0.085386519
0.210391747,0.221392388,0.315217012,0.252998853
0.075315503,0.254912472,0.306606226,0.363165799
0.19043222,0.225951783,0.31151444,0.272101557
0.164835976,0.663703559,0.059876849,0.111583615
0.316975463,0.211189835,0.323117352,0.14871735
0.064544405,0.248222445,0.320569676,0.366663474
0.280098797,0.231656382,0.280034197,0.208210624
0.403588383,0.2443483,0.256940112,0.095123204
0.158187335,0.674533742,0.053352664,0.113926259
0.394979251,0.258871063,0.346149686,0
0.162138691,0.225734482,0.332516258,0.279610569
0.073839315,0.401643621,0.178631856,0.345885208
0.113807321,0.350664379,0.218928566,0.316599734
0.354754296,0.211810323,0.29005797,0.14337741
0.261553227,0.233077604,0.252895217,0.252473952
0.661521277,0,0.08931883,0.249159894
0.134215029,0.5677446,0.104028138,0.194012233
0.192455507,0.238315177,0.284463111,0.284766205
0.273444748,0.218985084,0.31040946,0.197160708
0.015846922,0.195715759,0.405321247,0.383116072
0.200211263,0.231120964,0.276573117,0.292094655
0.252029808,0.186743446,0.35444413,0.206782616
0.166643674,0.244522809,0.262967191,0.325866327
0.201337943,0.214150652,0.302288152,0.282223253
0.29101812,0.257452458,0.228727445,0.222801977
0.160901605,0.641640279,0.060960729,0.136497387
0.13621694,0.292093851,0.170407392,0.401281817
0.167227745,0.713088241,0.042441895,0.077242119
0.03543654,0.344668042,0.220060473,0.399834945
0.322878456,0.215136968,0.30559761,0.156386967
0.121788276,0.755796593,0.0322353,0.090179831
0.439778458,0.276418945,0.218010059,0.065792538
0.335170909,0.225040197,0.299144781,0.140644114
0.213708948,0.221642989,0.284296994,0.280351069
0.204015171,0.24158927,0.28382952,0.270566039
0.127230305,0.704882422,0.044078372,0.123808901
0.401027464,0.24621198,0.262305654,0.090454902
0.290568923,0.17187488,0.408583507,0.12897269
0.106040637,0.614234849,0.080681586,0.199042928
0.345838068,0.250400114,0.257704295,0.146057523
0.402136964,0.252414023,0.245173372,0.100275641
0.300023797,0.206286112,0.300810742,0.192879348
0.120036085,0.572403986,0.092704477,0.214855452
0.137189586,0.286942982,0.201509744,0.374357688
